Voxel,Best_Alpha
"(47, 14, 49)",5.0
"(47, 14, 50)",5.0
"(47, 14, 51)",5.0
"(47, 14, 52)",5.0
"(47, 14, 53)",5.0
"(47, 15, 28)",5.0
"(47, 15, 29)",5.0
"(47, 15, 34)",5.0
"(47, 15, 35)",5.0
"(47, 15, 36)",5.0
"(47, 15, 37)",5.0
"(47, 15, 45)",5.0
"(47, 15, 46)",5.0
"(47, 15, 47)",5.0
"(47, 15, 48)",5.0
"(47, 15, 49)",5.0
"(47, 15, 50)",5.0
"(47, 15, 51)",5.0
"(47, 15, 52)",5.0
"(47, 15, 53)",5.0
"(47, 15, 54)",5.0
"(47, 16, 19)",5.0
"(47, 16, 28)",5.0
"(47, 16, 29)",5.0
"(47, 16, 30)",5.0
"(47, 16, 32)",5.0
"(47, 16, 33)",5.0
"(47, 16, 34)",5.0
"(47, 16, 35)",5.0
"(47, 16, 36)",5.0
"(47, 16, 37)",5.0
"(47, 16, 38)",5.0
"(47, 16, 49)",5.0
"(47, 16, 50)",5.0
"(47, 16, 51)",5.0
"(47, 16, 52)",5.0
"(47, 16, 53)",5.0
"(47, 16, 54)",5.0
"(47, 16, 55)",5.0
"(47, 17, 19)",5.0
"(47, 17, 20)",5.0
"(47, 17, 21)",5.0
"(47, 17, 28)",5.0
"(47, 17, 29)",5.0
"(47, 17, 30)",5.0
"(47, 17, 31)",5.0
"(47, 17, 32)",5.0
"(47, 17, 33)",5.0
"(47, 17, 34)",5.0
"(47, 17, 35)",5.0
"(47, 17, 36)",5.0
"(47, 17, 37)",5.0
"(47, 17, 38)",5.0
"(47, 17, 39)",5.0
"(47, 17, 50)",5.0
"(47, 17, 51)",5.0
"(47, 17, 52)",5.0
"(47, 17, 53)",5.0
"(47, 17, 54)",5.0
"(47, 17, 55)",5.0
"(47, 17, 56)",5.0
"(47, 17, 57)",5.0
"(47, 18, 11)",5.0
"(47, 18, 18)",5.0
"(47, 18, 19)",5.0
"(47, 18, 20)",5.0
"(47, 18, 21)",5.0
"(47, 18, 22)",5.0
"(47, 18, 28)",5.0
"(47, 18, 29)",5.0
"(47, 18, 30)",5.0
"(47, 18, 31)",5.0
"(47, 18, 32)",5.0
"(47, 18, 33)",5.0
"(47, 18, 34)",5.0
"(47, 18, 35)",5.0
"(47, 18, 36)",5.0
"(47, 18, 37)",5.0
"(47, 18, 38)",5.0
"(47, 18, 39)",5.0
"(47, 18, 40)",5.0
"(47, 18, 50)",5.0
"(47, 18, 51)",5.0
"(47, 18, 52)",5.0
"(47, 18, 53)",5.0
"(47, 18, 54)",5.0
"(47, 18, 55)",5.0
"(47, 18, 56)",5.0
"(47, 18, 57)",5.0
"(47, 18, 58)",5.0
"(47, 19, 10)",5.0
"(47, 19, 14)",5.0
"(47, 19, 15)",5.0
"(47, 19, 16)",5.0
"(47, 19, 17)",5.0
"(47, 19, 18)",5.0
"(47, 19, 19)",5.0
"(47, 19, 20)",5.0
"(47, 19, 21)",5.0
"(47, 19, 22)",5.0
"(47, 19, 28)",5.0
"(47, 19, 29)",5.0
"(47, 19, 30)",5.0
"(47, 19, 31)",5.0
"(47, 19, 32)",5.0
"(47, 19, 33)",5.0
"(47, 19, 34)",5.0
"(47, 19, 35)",5.0
"(47, 19, 36)",5.0
"(47, 19, 37)",5.0
"(47, 19, 38)",5.0
"(47, 19, 39)",5.0
"(47, 19, 40)",5.0
"(47, 19, 41)",5.0
"(47, 19, 49)",5.0
"(47, 19, 50)",5.0
"(47, 19, 51)",5.0
"(47, 19, 52)",5.0
"(47, 19, 53)",5.0
"(47, 19, 54)",5.0
"(47, 19, 55)",5.0
"(47, 19, 56)",5.0
"(47, 19, 57)",5.0
"(47, 19, 58)",5.0
"(47, 19, 59)",5.0
"(47, 20, 9)",5.0
"(47, 20, 10)",5.0
"(47, 20, 13)",5.0
"(47, 20, 14)",5.0
"(47, 20, 15)",5.0
"(47, 20, 16)",5.0
"(47, 20, 17)",5.0
"(47, 20, 18)",5.0
"(47, 20, 19)",5.0
"(47, 20, 20)",5.0
"(47, 20, 21)",5.0
"(47, 20, 22)",5.0
"(47, 20, 28)",5.0
"(47, 20, 29)",5.0
"(47, 20, 30)",5.0
"(47, 20, 31)",5.0
"(47, 20, 36)",5.0
"(47, 20, 37)",5.0
"(47, 20, 38)",5.0
"(47, 20, 39)",5.0
"(47, 20, 40)",5.0
"(47, 20, 41)",5.0
"(47, 20, 42)",5.0
"(47, 20, 43)",5.0
"(47, 20, 44)",5.0
"(47, 20, 45)",5.0
"(47, 20, 46)",5.0
"(47, 20, 49)",5.0
"(47, 20, 50)",5.0
"(47, 20, 51)",5.0
"(47, 20, 52)",5.0
"(47, 20, 53)",5.0
"(47, 20, 54)",5.0
"(47, 20, 55)",5.0
"(47, 20, 56)",5.0
"(47, 20, 57)",5.0
"(47, 20, 58)",5.0
"(47, 20, 59)",5.0
"(47, 20, 60)",5.0
"(47, 21, 8)",5.0
"(47, 21, 9)",5.0
"(47, 21, 10)",5.0
"(47, 21, 11)",5.0
"(47, 21, 12)",5.0
"(47, 21, 13)",5.0
"(47, 21, 14)",5.0
"(47, 21, 15)",5.0
"(47, 21, 16)",5.0
"(47, 21, 17)",5.0
"(47, 21, 18)",5.0
"(47, 21, 19)",5.0
"(47, 21, 20)",5.0
"(47, 21, 21)",5.0
"(47, 21, 22)",5.0
"(47, 21, 23)",5.0
"(47, 21, 28)",5.0
"(47, 21, 29)",5.0
"(47, 21, 30)",5.0
"(47, 21, 31)",5.0
"(47, 21, 36)",5.0
"(47, 21, 37)",5.0
"(47, 21, 38)",5.0
"(47, 21, 39)",5.0
"(47, 21, 40)",5.0
"(47, 21, 41)",5.0
"(47, 21, 42)",5.0
"(47, 21, 43)",5.0
"(47, 21, 44)",5.0
"(47, 21, 45)",5.0
"(47, 21, 46)",5.0
"(47, 21, 47)",5.0
"(47, 21, 48)",5.0
"(47, 21, 49)",5.0
"(47, 21, 50)",5.0
"(47, 21, 51)",5.0
"(47, 21, 52)",5.0
"(47, 21, 53)",5.0
"(47, 21, 54)",5.0
"(47, 21, 55)",5.0
"(47, 21, 56)",5.0
"(47, 21, 57)",5.0
"(47, 21, 58)",5.0
"(47, 21, 59)",5.0
"(47, 21, 60)",5.0
"(47, 21, 61)",5.0
"(47, 22, 8)",5.0
"(47, 22, 9)",5.0
"(47, 22, 10)",5.0
"(47, 22, 11)",5.0
"(47, 22, 12)",5.0
"(47, 22, 13)",5.0
"(47, 22, 14)",5.0
"(47, 22, 15)",5.0
"(47, 22, 16)",5.0
"(47, 22, 17)",5.0
"(47, 22, 18)",5.0
"(47, 22, 19)",5.0
"(47, 22, 20)",5.0
"(47, 22, 21)",5.0
"(47, 22, 22)",5.0
"(47, 22, 23)",5.0
"(47, 22, 28)",5.0
"(47, 22, 29)",5.0
"(47, 22, 30)",5.0
"(47, 22, 31)",5.0
"(47, 22, 35)",5.0
"(47, 22, 36)",5.0
"(47, 22, 37)",5.0
"(47, 22, 38)",5.0
"(47, 22, 39)",5.0
"(47, 22, 40)",5.0
"(47, 22, 41)",5.0
"(47, 22, 42)",5.0
"(47, 22, 43)",5.0
"(47, 22, 44)",5.0
"(47, 22, 45)",5.0
"(47, 22, 46)",5.0
"(47, 22, 47)",5.0
"(47, 22, 48)",5.0
"(47, 22, 49)",5.0
"(47, 22, 50)",5.0
"(47, 22, 51)",5.0
"(47, 22, 52)",5.0
"(47, 22, 53)",5.0
"(47, 22, 54)",5.0
"(47, 22, 55)",5.0
"(47, 22, 56)",5.0
"(47, 22, 57)",5.0
"(47, 22, 58)",5.0
"(47, 22, 59)",5.0
"(47, 22, 60)",5.0
"(47, 22, 61)",5.0
"(47, 22, 62)",5.0
"(47, 23, 8)",5.0
"(47, 23, 9)",5.0
"(47, 23, 10)",5.0
"(47, 23, 11)",5.0
"(47, 23, 12)",5.0
"(47, 23, 13)",5.0
"(47, 23, 14)",5.0
"(47, 23, 15)",5.0
"(47, 23, 16)",5.0
"(47, 23, 17)",5.0
"(47, 23, 18)",5.0
"(47, 23, 19)",5.0
"(47, 23, 20)",5.0
"(47, 23, 21)",5.0
"(47, 23, 22)",5.0
"(47, 23, 23)",5.0
"(47, 23, 24)",5.0
"(47, 23, 28)",5.0
"(47, 23, 29)",5.0
"(47, 23, 30)",5.0
"(47, 23, 31)",5.0
"(47, 23, 35)",5.0
"(47, 23, 36)",5.0
"(47, 23, 37)",5.0
"(47, 23, 38)",5.0
"(47, 23, 39)",5.0
"(47, 23, 40)",5.0
"(47, 23, 41)",5.0
"(47, 23, 42)",5.0
"(47, 23, 43)",5.0
"(47, 23, 44)",5.0
"(47, 23, 45)",5.0
"(47, 23, 46)",5.0
"(47, 23, 47)",5.0
"(47, 23, 48)",5.0
"(47, 23, 49)",5.0
"(47, 23, 50)",5.0
"(47, 23, 51)",5.0
"(47, 23, 52)",5.0
"(47, 23, 53)",5.0
"(47, 23, 54)",5.0
"(47, 23, 55)",5.0
"(47, 23, 56)",5.0
"(47, 23, 57)",5.0
"(47, 23, 58)",5.0
"(47, 23, 59)",5.0
"(47, 23, 60)",5.0
"(47, 23, 61)",5.0
"(47, 23, 62)",5.0
"(47, 23, 63)",5.0
"(47, 24, 7)",5.0
"(47, 24, 8)",5.0
"(47, 24, 9)",5.0
"(47, 24, 10)",5.0
"(47, 24, 11)",5.0
"(47, 24, 12)",5.0
"(47, 24, 13)",5.0
"(47, 24, 14)",5.0
"(47, 24, 15)",5.0
"(47, 24, 16)",5.0
"(47, 24, 17)",5.0
"(47, 24, 18)",5.0
"(47, 24, 19)",5.0
"(47, 24, 20)",5.0
"(47, 24, 21)",5.0
"(47, 24, 22)",5.0
"(47, 24, 23)",5.0
"(47, 24, 24)",5.0
"(47, 24, 25)",5.0
"(47, 24, 28)",5.0
"(47, 24, 29)",5.0
"(47, 24, 30)",5.0
"(47, 24, 31)",5.0
"(47, 24, 35)",5.0
"(47, 24, 36)",5.0
"(47, 24, 37)",5.0
"(47, 24, 38)",5.0
"(47, 24, 39)",5.0
"(47, 24, 40)",5.0
"(47, 24, 41)",5.0
"(47, 24, 42)",5.0
"(47, 24, 43)",5.0
"(47, 24, 44)",5.0
"(47, 24, 45)",5.0
"(47, 24, 46)",5.0
"(47, 24, 47)",5.0
"(47, 24, 48)",5.0
"(47, 24, 50)",5.0
"(47, 24, 51)",5.0
"(47, 24, 52)",5.0
"(47, 24, 53)",5.0
"(47, 24, 54)",5.0
"(47, 24, 55)",5.0
"(47, 24, 56)",5.0
"(47, 24, 57)",5.0
"(47, 24, 58)",5.0
"(47, 24, 59)",5.0
"(47, 24, 60)",5.0
"(47, 24, 61)",5.0
"(47, 24, 62)",5.0
"(47, 24, 63)",5.0
"(47, 24, 64)",5.0
"(47, 25, 7)",5.0
"(47, 25, 8)",5.0
"(47, 25, 9)",5.0
"(47, 25, 10)",5.0
"(47, 25, 11)",5.0
"(47, 25, 12)",5.0
"(47, 25, 13)",5.0
"(47, 25, 14)",5.0
"(47, 25, 15)",5.0
"(47, 25, 16)",5.0
"(47, 25, 17)",5.0
"(47, 25, 18)",5.0
"(47, 25, 19)",5.0
"(47, 25, 20)",5.0
"(47, 25, 21)",5.0
"(47, 25, 22)",5.0
"(47, 25, 23)",5.0
"(47, 25, 24)",5.0
"(47, 25, 25)",5.0
"(47, 25, 26)",5.0
"(47, 25, 27)",5.0
"(47, 25, 28)",5.0
"(47, 25, 29)",5.0
"(47, 25, 30)",5.0
"(47, 25, 31)",5.0
"(47, 25, 35)",5.0
"(47, 25, 36)",5.0
"(47, 25, 37)",5.0
"(47, 25, 38)",5.0
"(47, 25, 39)",5.0
"(47, 25, 40)",5.0
"(47, 25, 41)",5.0
"(47, 25, 42)",5.0
"(47, 25, 43)",5.0
"(47, 25, 44)",5.0
"(47, 25, 45)",5.0
"(47, 25, 46)",5.0
"(47, 25, 47)",5.0
"(47, 25, 48)",5.0
"(47, 25, 52)",5.0
"(47, 25, 53)",5.0
"(47, 25, 54)",5.0
"(47, 25, 55)",5.0
"(47, 25, 56)",5.0
"(47, 25, 57)",5.0
"(47, 25, 58)",5.0
"(47, 25, 62)",5.0
"(47, 25, 63)",5.0
"(47, 25, 64)",5.0
"(47, 25, 65)",5.0
"(47, 26, 6)",5.0
"(47, 26, 7)",5.0
"(47, 26, 8)",5.0
"(47, 26, 9)",5.0
"(47, 26, 10)",5.0
"(47, 26, 11)",5.0
"(47, 26, 12)",5.0
"(47, 26, 13)",5.0
"(47, 26, 14)",5.0
"(47, 26, 15)",5.0
"(47, 26, 16)",5.0
"(47, 26, 17)",5.0
"(47, 26, 18)",5.0
"(47, 26, 19)",5.0
"(47, 26, 20)",5.0
"(47, 26, 21)",5.0
"(47, 26, 22)",5.0
"(47, 26, 23)",5.0
"(47, 26, 24)",5.0
"(47, 26, 25)",5.0
"(47, 26, 26)",5.0
"(47, 26, 27)",5.0
"(47, 26, 28)",5.0
"(47, 26, 29)",5.0
"(47, 26, 30)",5.0
"(47, 26, 31)",5.0
"(47, 26, 32)",5.0
"(47, 26, 33)",5.0
"(47, 26, 34)",5.0
"(47, 26, 35)",5.0
"(47, 26, 36)",5.0
"(47, 26, 37)",5.0
"(47, 26, 38)",5.0
"(47, 26, 39)",5.0
"(47, 26, 40)",5.0
"(47, 26, 41)",5.0
"(47, 26, 42)",5.0
"(47, 26, 43)",5.0
"(47, 26, 44)",5.0
"(47, 26, 45)",5.0
"(47, 26, 46)",5.0
"(47, 26, 47)",5.0
"(47, 26, 48)",5.0
"(47, 26, 49)",5.0
"(47, 26, 50)",5.0
"(47, 26, 63)",5.0
"(47, 26, 64)",5.0
"(47, 26, 65)",5.0
"(47, 26, 66)",5.0
"(47, 27, 6)",5.0
"(47, 27, 7)",5.0
"(47, 27, 8)",5.0
"(47, 27, 9)",5.0
"(47, 27, 10)",5.0
"(47, 27, 11)",5.0
"(47, 27, 12)",5.0
"(47, 27, 13)",5.0
"(47, 27, 14)",5.0
"(47, 27, 15)",5.0
"(47, 27, 16)",5.0
"(47, 27, 17)",5.0
"(47, 27, 18)",5.0
"(47, 27, 19)",5.0
"(47, 27, 20)",5.0
"(47, 27, 21)",5.0
"(47, 27, 22)",5.0
"(47, 27, 23)",5.0
"(47, 27, 24)",5.0
"(47, 27, 25)",5.0
"(47, 27, 26)",5.0
"(47, 27, 27)",5.0
"(47, 27, 28)",5.0
"(47, 27, 29)",5.0
"(47, 27, 30)",5.0
"(47, 27, 31)",5.0
"(47, 27, 32)",5.0
"(47, 27, 33)",5.0
"(47, 27, 34)",5.0
"(47, 27, 35)",5.0
"(47, 27, 36)",5.0
"(47, 27, 37)",5.0
"(47, 27, 38)",5.0
"(47, 27, 39)",5.0
"(47, 27, 42)",5.0
"(47, 27, 43)",5.0
"(47, 27, 44)",5.0
"(47, 27, 45)",5.0
"(47, 27, 46)",5.0
"(47, 27, 47)",5.0
"(47, 27, 48)",5.0
"(47, 27, 49)",5.0
"(47, 27, 50)",5.0
"(47, 27, 51)",5.0
"(47, 27, 52)",5.0
"(47, 27, 64)",5.0
"(47, 27, 65)",5.0
"(47, 28, 6)",5.0
"(47, 28, 7)",5.0
"(47, 28, 8)",5.0
"(47, 28, 9)",5.0
"(47, 28, 10)",5.0
"(47, 28, 11)",5.0
"(47, 28, 12)",5.0
"(47, 28, 13)",5.0
"(47, 28, 14)",5.0
"(47, 28, 15)",5.0
"(47, 28, 17)",5.0
"(47, 28, 18)",5.0
"(47, 28, 19)",5.0
"(47, 28, 20)",5.0
"(47, 28, 21)",5.0
"(47, 28, 22)",5.0
"(47, 28, 23)",5.0
"(47, 28, 24)",5.0
"(47, 28, 25)",5.0
"(47, 28, 26)",5.0
"(47, 28, 27)",5.0
"(47, 28, 28)",5.0
"(47, 28, 29)",5.0
"(47, 28, 30)",5.0
"(47, 28, 31)",5.0
"(47, 28, 32)",5.0
"(47, 28, 33)",5.0
"(47, 28, 34)",5.0
"(47, 28, 35)",5.0
"(47, 28, 36)",5.0
"(47, 28, 37)",5.0
"(47, 28, 38)",5.0
"(47, 28, 44)",5.0
"(47, 28, 45)",5.0
"(47, 28, 46)",5.0
"(47, 28, 47)",5.0
"(47, 28, 48)",5.0
"(47, 28, 49)",5.0
"(47, 28, 50)",5.0
"(47, 28, 51)",5.0
"(47, 28, 52)",5.0
"(47, 28, 53)",5.0
"(47, 29, 6)",5.0
"(47, 29, 7)",5.0
"(47, 29, 8)",5.0
"(47, 29, 9)",5.0
"(47, 29, 10)",5.0
"(47, 29, 11)",5.0
"(47, 29, 12)",5.0
"(47, 29, 13)",5.0
"(47, 29, 14)",5.0
"(47, 29, 17)",5.0
"(47, 29, 18)",5.0
"(47, 29, 19)",5.0
"(47, 29, 20)",5.0
"(47, 29, 21)",5.0
"(47, 29, 22)",5.0
"(47, 29, 23)",5.0
"(47, 29, 24)",5.0
"(47, 29, 25)",5.0
"(47, 29, 26)",5.0
"(47, 29, 27)",5.0
"(47, 29, 28)",5.0
"(47, 29, 29)",5.0
"(47, 29, 30)",5.0
"(47, 29, 31)",5.0
"(47, 29, 32)",5.0
"(47, 29, 33)",5.0
"(47, 29, 34)",5.0
"(47, 29, 35)",5.0
"(47, 29, 36)",5.0
"(47, 29, 37)",5.0
"(47, 29, 45)",5.0
"(47, 29, 46)",5.0
"(47, 29, 47)",5.0
"(47, 29, 48)",5.0
"(47, 29, 49)",5.0
"(47, 29, 50)",5.0
"(47, 29, 51)",5.0
"(47, 29, 52)",5.0
"(47, 29, 53)",5.0
"(47, 29, 54)",5.0
"(47, 30, 6)",5.0
"(47, 30, 7)",5.0
"(47, 30, 8)",5.0
"(47, 30, 9)",5.0
"(47, 30, 10)",5.0
"(47, 30, 11)",5.0
"(47, 30, 12)",5.0
"(47, 30, 13)",5.0
"(47, 30, 14)",5.0
"(47, 30, 17)",5.0
"(47, 30, 18)",5.0
"(47, 30, 19)",5.0
"(47, 30, 20)",5.0
"(47, 30, 21)",5.0
"(47, 30, 22)",5.0
"(47, 30, 23)",5.0
"(47, 30, 24)",5.0
"(47, 30, 25)",5.0
"(47, 30, 26)",5.0
"(47, 30, 27)",5.0
"(47, 30, 28)",5.0
"(47, 30, 29)",5.0
"(47, 30, 30)",5.0
"(47, 30, 31)",5.0
"(47, 30, 32)",5.0
"(47, 30, 33)",5.0
"(47, 30, 34)",5.0
"(47, 30, 35)",5.0
"(47, 30, 36)",5.0
"(47, 30, 37)",5.0
"(47, 30, 46)",5.0
"(47, 30, 47)",5.0
"(47, 30, 48)",5.0
"(47, 30, 49)",5.0
"(47, 30, 50)",5.0
"(47, 30, 51)",5.0
"(47, 30, 52)",5.0
"(47, 30, 53)",5.0
"(47, 30, 54)",5.0
"(47, 30, 55)",5.0
"(47, 31, 6)",5.0
"(47, 31, 7)",5.0
"(47, 31, 8)",5.0
"(47, 31, 9)",5.0
"(47, 31, 10)",5.0
"(47, 31, 11)",5.0
"(47, 31, 12)",5.0
"(47, 31, 13)",5.0
"(47, 31, 14)",5.0
"(47, 31, 18)",5.0
"(47, 31, 19)",5.0
"(47, 31, 20)",5.0
"(47, 31, 21)",5.0
"(47, 31, 22)",5.0
"(47, 31, 23)",5.0
"(47, 31, 24)",5.0
"(47, 31, 25)",5.0
"(47, 31, 26)",5.0
"(47, 31, 27)",5.0
"(47, 31, 28)",5.0
"(47, 31, 29)",5.0
"(47, 31, 30)",5.0
"(47, 31, 31)",5.0
"(47, 31, 32)",5.0
"(47, 31, 33)",5.0
"(47, 31, 34)",5.0
"(47, 31, 35)",5.0
"(47, 31, 36)",5.0
"(47, 31, 37)",5.0
"(47, 31, 38)",5.0
"(47, 31, 46)",5.0
"(47, 31, 47)",5.0
"(47, 31, 48)",5.0
"(47, 31, 49)",5.0
"(47, 31, 50)",5.0
"(47, 31, 51)",5.0
"(47, 31, 52)",5.0
"(47, 31, 53)",5.0
"(47, 31, 54)",5.0
"(47, 31, 55)",5.0
"(47, 32, 6)",5.0
"(47, 32, 7)",5.0
"(47, 32, 8)",5.0
"(47, 32, 9)",5.0
"(47, 32, 10)",5.0
"(47, 32, 11)",5.0
"(47, 32, 12)",5.0
"(47, 32, 13)",5.0
"(47, 32, 14)",5.0
"(47, 32, 15)",5.0
"(47, 32, 17)",5.0
"(47, 32, 18)",5.0
"(47, 32, 19)",5.0
"(47, 32, 20)",5.0
"(47, 32, 21)",5.0
"(47, 32, 22)",5.0
"(47, 32, 23)",5.0
"(47, 32, 24)",5.0
"(47, 32, 25)",5.0
"(47, 32, 26)",5.0
"(47, 32, 27)",5.0
"(47, 32, 28)",5.0
"(47, 32, 29)",5.0
"(47, 32, 30)",5.0
"(47, 32, 31)",5.0
"(47, 32, 32)",5.0
"(47, 32, 33)",5.0
"(47, 32, 34)",5.0
"(47, 32, 35)",5.0
"(47, 32, 36)",5.0
"(47, 32, 37)",5.0
"(47, 32, 38)",5.0
"(47, 32, 39)",5.0
"(47, 32, 46)",5.0
"(47, 32, 47)",5.0
"(47, 32, 48)",5.0
"(47, 32, 49)",5.0
"(47, 32, 50)",5.0
"(47, 32, 51)",5.0
"(47, 32, 52)",5.0
"(47, 32, 53)",5.0
"(47, 32, 54)",5.0
"(47, 32, 55)",5.0
"(47, 33, 6)",5.0
"(47, 33, 7)",5.0
"(47, 33, 8)",5.0
"(47, 33, 9)",5.0
"(47, 33, 10)",5.0
"(47, 33, 11)",5.0
"(47, 33, 12)",5.0
"(47, 33, 13)",5.0
"(47, 33, 14)",5.0
"(47, 33, 15)",5.0
"(47, 33, 16)",5.0
"(47, 33, 17)",5.0
"(47, 33, 18)",5.0
"(47, 33, 19)",5.0
"(47, 33, 20)",5.0
"(47, 33, 21)",5.0
"(47, 33, 22)",5.0
"(47, 33, 23)",5.0
"(47, 33, 24)",5.0
"(47, 33, 25)",5.0
"(47, 33, 26)",5.0
"(47, 33, 27)",5.0
"(47, 33, 28)",5.0
"(47, 33, 29)",5.0
"(47, 33, 30)",5.0
"(47, 33, 31)",5.0
"(47, 33, 32)",5.0
"(47, 33, 33)",5.0
"(47, 33, 34)",5.0
"(47, 33, 35)",5.0
"(47, 33, 36)",5.0
"(47, 33, 37)",5.0
"(47, 33, 38)",5.0
"(47, 33, 39)",5.0
"(47, 33, 40)",5.0
"(47, 33, 41)",5.0
"(47, 33, 45)",5.0
"(47, 33, 46)",5.0
"(47, 33, 47)",5.0
"(47, 33, 48)",5.0
"(47, 33, 49)",5.0
"(47, 33, 50)",5.0
"(47, 33, 51)",5.0
"(47, 33, 52)",5.0
"(47, 33, 53)",5.0
"(47, 33, 54)",5.0
"(47, 34, 6)",5.0
"(47, 34, 7)",5.0
"(47, 34, 8)",5.0
"(47, 34, 9)",5.0
"(47, 34, 10)",5.0
"(47, 34, 11)",5.0
"(47, 34, 12)",5.0
"(47, 34, 13)",5.0
"(47, 34, 14)",5.0
"(47, 34, 15)",5.0
"(47, 34, 16)",5.0
"(47, 34, 17)",5.0
"(47, 34, 18)",5.0
"(47, 34, 19)",5.0
"(47, 34, 20)",5.0
"(47, 34, 21)",5.0
"(47, 34, 22)",5.0
"(47, 34, 23)",5.0
"(47, 34, 24)",5.0
"(47, 34, 25)",5.0
"(47, 34, 26)",5.0
"(47, 34, 27)",5.0
"(47, 34, 28)",5.0
"(47, 34, 29)",5.0
"(47, 34, 30)",5.0
"(47, 34, 31)",5.0
"(47, 34, 32)",5.0
"(47, 34, 33)",5.0
"(47, 34, 34)",5.0
"(47, 34, 35)",5.0
"(47, 34, 36)",5.0
"(47, 34, 37)",5.0
"(47, 34, 38)",5.0
"(47, 34, 39)",5.0
"(47, 34, 40)",5.0
"(47, 34, 41)",5.0
"(47, 34, 42)",5.0
"(47, 34, 43)",5.0
"(47, 34, 44)",5.0
"(47, 34, 45)",5.0
"(47, 34, 46)",5.0
"(47, 34, 47)",5.0
"(47, 34, 48)",5.0
"(47, 34, 49)",5.0
"(47, 34, 50)",5.0
"(47, 34, 51)",5.0
"(47, 34, 52)",5.0
"(47, 34, 53)",5.0
"(47, 35, 7)",5.0
"(47, 35, 8)",5.0
"(47, 35, 9)",5.0
"(47, 35, 10)",5.0
"(47, 35, 11)",5.0
"(47, 35, 12)",5.0
"(47, 35, 13)",5.0
"(47, 35, 14)",5.0
"(47, 35, 15)",5.0
"(47, 35, 16)",5.0
"(47, 35, 17)",5.0
"(47, 35, 18)",5.0
"(47, 35, 19)",5.0
"(47, 35, 20)",5.0
"(47, 35, 21)",5.0
"(47, 35, 22)",5.0
"(47, 35, 23)",5.0
"(47, 35, 24)",5.0
"(47, 35, 25)",5.0
"(47, 35, 26)",5.0
"(47, 35, 27)",5.0
"(47, 35, 28)",5.0
"(47, 35, 29)",5.0
"(47, 35, 30)",5.0
"(47, 35, 31)",5.0
"(47, 35, 32)",5.0
"(47, 35, 33)",5.0
"(47, 35, 34)",5.0
"(47, 35, 35)",5.0
"(47, 35, 36)",5.0
"(47, 35, 37)",5.0
"(47, 35, 38)",5.0
"(47, 35, 39)",5.0
"(47, 35, 40)",5.0
"(47, 35, 41)",5.0
"(47, 35, 42)",5.0
"(47, 35, 43)",5.0
"(47, 35, 44)",5.0
"(47, 35, 45)",5.0
"(47, 35, 46)",5.0
"(47, 35, 47)",5.0
"(47, 35, 48)",5.0
"(47, 35, 49)",5.0
"(47, 35, 50)",5.0
"(47, 35, 51)",5.0
"(47, 35, 52)",5.0
"(47, 35, 53)",5.0
"(47, 36, 8)",5.0
"(47, 36, 9)",5.0
"(47, 36, 10)",5.0
"(47, 36, 11)",5.0
"(47, 36, 12)",5.0
"(47, 36, 13)",5.0
"(47, 36, 14)",5.0
"(47, 36, 15)",5.0
"(47, 36, 16)",5.0
"(47, 36, 17)",5.0
"(47, 36, 18)",5.0
"(47, 36, 19)",5.0
"(47, 36, 20)",5.0
"(47, 36, 21)",5.0
"(47, 36, 22)",5.0
"(47, 36, 23)",5.0
"(47, 36, 24)",5.0
"(47, 36, 25)",5.0
"(47, 36, 26)",5.0
"(47, 36, 27)",5.0
"(47, 36, 28)",5.0
"(47, 36, 29)",5.0
"(47, 36, 30)",5.0
"(47, 36, 31)",5.0
"(47, 36, 32)",5.0
"(47, 36, 33)",5.0
"(47, 36, 34)",5.0
"(47, 36, 35)",5.0
"(47, 36, 36)",5.0
"(47, 36, 37)",5.0
"(47, 36, 38)",5.0
"(47, 36, 39)",5.0
"(47, 36, 40)",5.0
"(47, 36, 41)",5.0
"(47, 36, 42)",5.0
"(47, 36, 43)",5.0
"(47, 36, 44)",5.0
"(47, 36, 45)",5.0
"(47, 36, 46)",5.0
"(47, 36, 47)",5.0
"(47, 36, 48)",5.0
"(47, 36, 49)",5.0
"(47, 36, 50)",5.0
"(47, 36, 51)",5.0
"(47, 36, 52)",5.0
"(47, 36, 53)",5.0
"(47, 37, 12)",5.0
"(47, 37, 13)",5.0
"(47, 37, 14)",5.0
"(47, 37, 15)",5.0
"(47, 37, 16)",5.0
"(47, 37, 17)",5.0
"(47, 37, 18)",5.0
"(47, 37, 19)",5.0
"(47, 37, 20)",5.0
"(47, 37, 21)",5.0
"(47, 37, 22)",5.0
"(47, 37, 23)",5.0
"(47, 37, 24)",5.0
"(47, 37, 25)",5.0
"(47, 37, 26)",5.0
"(47, 37, 27)",5.0
"(47, 37, 28)",5.0
"(47, 37, 29)",5.0
"(47, 37, 30)",5.0
"(47, 37, 31)",5.0
"(47, 37, 32)",5.0
"(47, 37, 33)",5.0
"(47, 37, 34)",5.0
"(47, 37, 35)",5.0
"(47, 37, 36)",5.0
"(47, 37, 37)",5.0
"(47, 37, 38)",5.0
"(47, 37, 39)",5.0
"(47, 37, 40)",5.0
"(47, 37, 41)",5.0
"(47, 37, 42)",5.0
"(47, 37, 43)",5.0
"(47, 37, 44)",5.0
"(47, 37, 45)",5.0
